"title","year","duration_mins","imdb_rating","metascore","pg_rating","user_reviews_clean","critic_reviews_clean","budget_clean","gross_world_clean","gross_us_clean","opening_weekend_clean","sentiment_score","Genre_Adventure","Genre_Family","Genre_Fantasy","Genre_Comedy","Genre_Biography","Genre_Drama","Genre_History","Genre_Animation","Genre_Action","Genre_SciFi","Genre_Music","Genre_Musical","Genre_Romance","Genre_Horror","Genre_Thriller","Genre_Crime","Genre_Documentary","Genre_News","Genre_TalkShow","Genre_Mystery","Genre_Short","Genre_GameShow","Genre_RealityTV","Genre_Western","Genre_Sport","Genre_War","Genre_FilmNoir","Genre_Adult"
"Άννα Καρένινα",2012,129,6.6,63,"R",332,317,40600000,68929150,12816367,320690,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atonement",2025,96,5.5,NA,"NA",1,2,6500000,185522,NA,NA,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Σφραγισμένα χείλη",2008,124,7.6,58,"NA",530,288,3.2e+07,108902486,34194407,168051,-4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Εξ επαφής",2004,104,7.1,65,"R",1000,204,2.7e+07,116671982,33987757,7707972,-6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Έμμα",1996,120,6.6,66,"PG",176,48,6e+06,22231658,22231658,240649,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Έμμα",2020,124,6.7,71,"PG",589,217,1e+07,28934712,10055355,234482,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Persuasion",1995,103,7.6,NA,"PG",119,18,1e+06,5269757,5269757,30986,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Τα απομεινάρια μιας μέρας",1993,134,7.8,86,"PG",271,52,1.5e+07,23240144,23237911,1528982,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι διώκτες του εγκλήματος",2013,113,6.7,40,"NA",360,360,6e+07,105200903,46000903,17070347,-2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"The Gray Man",2022,122,6.5,49,"PG-13",2400,222,2e+08,454023,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Half Nelson",2006,106,7.1,85,"R",236,166,7e+05,4660481,2697938,53983,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Ides of March",2011,101,7.1,67,"R",356,438,12500000,76338111,40962534,10470143,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο Λαρς και η κούκλα του",2007,106,7.3,70,"PG-13",415,228,1.2e+07,11293663,5972884,90418,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο κανόνας της σφαγής",2002,112,5.8,65,"R",35,16,5e+05,13411,13411,1461,-4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Stay",2005,99,6.7,41,"R",471,122,5e+07,8483797,3626883,2188199,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Θεωρίες εγκλήματος",2002,115,6.2,50,"R",345,92,5e+07,56714147,31945749,9307394,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"Χαμένες αγάπες",1999,126,6.3,40,"PG-13",263,75,8e+07,118880016,52880016,16751560,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Νύχτες στη Ροδάνθη",2008,97,6,39,"PG-13",129,131,3e+07,84375346,41850659,13418454,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το φως ανάμεσα στους ωκεανούς",2016,133,7.2,60,"NA",203,239,2e+07,25975621,12545979,4765838,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο πιστός",2001,98,7.1,75,"R",174,97,1500000,1309316,416925,26263,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το κάλεσμα 3: Ο Διάβολος με έβαλε να το κάνω",2021,112,6.2,53,"NA",1400,295,3.9e+07,206444123,65631050,24104332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Το κάλεσμα 4: Τελευταία τελετουργία",2025,135,6.2,54,"NA",842,175,5.5e+07,494656445,177756445,84006121,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Άναμπελ",2014,99,5.5,37,"R",552,320,6500000,257589952,84284252,37134255,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Άνναμπελ: Η δημιουργία",2017,109,6.5,62,"R",548,306,1.5e+07,306592201,102092201,35006404,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Η καλόγρια",2018,96,5.4,46,"R",1900,288,2.2e+07,366082797,117481222,53807379,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Παγιδευμένη ψυχή",2010,103,6.8,52,"PG-13",1100,372,1500000,100106454,54009150,13271464,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Άνναμπελ 3",2019,106,5.9,53,"NA",919,251,3e+07,231252591,74152591,20269723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Η καλόγρια II",2023,110,5.6,47,"R",457,168,3.8e+07,269667073,86267073,32603336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Κοκτέιλ",1988,104,5.9,12,"NA",169,70,2e+07,171504781,78222753,11789466,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μετά τα μεσάνυχτα",1973,110,7.1,95,"NA",428,199,1500000,212273,NA,NA,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Το μωρό της Ρόζμαρι",1968,137,8,96,"NA",738,304,3200000,7238,NA,NA,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suspiria",1977,99,7.3,79,"NA",750,211,4e+06,49710,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η προφητεία",1976,111,7.5,62,"R",482,143,2800000,60922980,60922980,4273886,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Carrie, έκρηξη οργής",1976,98,7.4,86,"R",714,215,1800000,33862826,33800000,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ένας Αμερικανός λυκάνθρωπος στο Λονδίνο",1981,97,7.5,55,"R",559,288,1e+07,30858814,30565292,3786512,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η μύγα",1986,96,7.6,81,"R",501,213,1.5e+07,60629159,40456565,7007423,6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το μυστικό του σκιάχτρου",2006,102,3.8,36,"PG-13",843,204,4e+07,38806015,23649127,9610204,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ο σχιζοφρενής δολοφόνος με το πριόνι",1974,83,7.4,92,"R",1200,320,140000,30926225,30859000,NA,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η νύχτα των ζωντανών νεκρών",1968,96,7.8,89,"R",806,206,114000,240082,236452,5452,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"X",2022,105,6.5,80,"R",1000,316,1e+06,14745049,11769469,4275126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"MaXXXine",2024,103,6.2,64,"R",364,288,1e+06,22057160,15097632,6705038,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Σκοτεινό χωριό",2004,108,6.6,44,"PG-13",2200,294,6e+07,256697520,114197520,50746142,-7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Οιωνός",2002,106,6.8,59,"NA",2600,202,7.2e+07,408247917,227966634,60117080,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Old",2021,108,5.8,55,"NA",2300,347,1.8e+07,90146510,48276510,16854735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Χτύπος στην καλύβα",2023,100,6.1,63,"NA",894,329,2e+07,54760947,35397980,14127170,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Lady in the Water",2006,110,5.5,36,"PG-13",1100,230,7e+07,72785169,42285169,18044396,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Η επίσκεψη",2015,94,6.3,55,"PG-13",840,448,5e+06,98450062,65206105,25427560,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Μην ανασαίνεις",2016,88,7.1,71,"NA",953,443,9900000,157761002,89217875,26411706,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Το πέμπτο στοιχείο",1997,126,7.6,52,"PG-13",1000,180,75210000,263920180,63820180,17031345,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Αρμαγεδδών",1998,151,6.7,42,"PG-13",1400,118,1.4e+08,553712773,201578182,36089972,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zombieland",2009,88,7.5,73,"NA",850,496,23600000,102392080,75590286,24733155,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hancock",2008,92,6.4,49,"NA",739,306,1.5e+08,629443428,227946274,62603879,15,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ημέρα ανεξαρτησίας",1996,145,7,59,"NA",1100,139,7.5e+07,817400891,306169268,50228264,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deadpool",2016,108,8,65,"NA",1700,679,5.8e+07,782837347,363070709,132434639,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Σε βλέπω",2004,103,7.6,46,"NA",1800,194,1200000,104045735,56000369,18276468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Το εξπρές των ζωντανών νεκρών",2016,118,7.6,73,"NA",1100,432,1e+10,93529924,2129768,284776,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το ορφανό",2009,123,7,42,"R",715,242,2e+07,77912251,41596251,12871483,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Sinister 2",2015,97,5.3,32,"R",251,219,1e+07,53329150,27740955,10542116,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Παγιδευμένη ψυχή: Κεφάλαιο 2",2013,106,6.6,40,"PG-13",418,218,5e+06,161919318,83586447,40272103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Εγώ, η Τόνια",2017,119,7.5,77,"R",619,445,1.1e+07,53939297,30014539,264155,-2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black Panther: Wakanda Forever",2022,161,6.6,67,"NA",1600,369,2.5e+08,859208836,453829060,181339761,-4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η κάθοδος",2005,99,7.2,71,"R",1400,204,3500000,57232855,26024456,8911330,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η ομίχλη",2007,126,7.1,58,"NA",1500,364,1.8e+07,57470220,25594957,8931973,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10 Cloverfield Lane",2016,103,7.2,76,"PG-13",940,545,1.5e+07,110216998,72082998,24727437,9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Σήμα κινδύνου",2002,115,7.1,57,"NA",1800,135,4.8e+07,249348933,129128133,15015393,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Κραυγή αγωνίας",1996,111,7.4,66,"NA",1400,257,1.4e+07,173046663,103046663,6354586,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ερρίκος ο 5ος",1989,137,7.5,83,"PG-13",143,50,9e+06,10161211,10161099,64933,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι φίλοι του Πίτερ",1992,101,7,NA,"R",63,32,5e+06,4058564,4058564,353610,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Πολύ κακό για το τίποτα",1993,111,7.3,80,"PG-13",206,43,1.1e+07,22549338,22549338,108617,22,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jennifer 8",1992,124,6.3,48,"R",87,30,2e+07,11390479,11390479,3619666,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Άμλετ",1996,242,7.7,NA,"PG-13",287,69,1.8e+07,6296790,4708156,90684,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Όλες οι γυναίκες του προέδρου",1998,143,6.7,70,"R",173,92,6.5e+07,52090187,39001187,12045395,-10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η άκρη του νήματος",1985,108,6.5,60,"R",122,43,1e+07,40491165,40491165,4094091,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"The Autopsy of Jane Doe",2016,86,6.8,65,"R",681,311,4e+06,6170043,10474,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"The Blair Witch Project",1999,81,6.5,80,"R",3800,197,60000,248639881,140539099,1512054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ο θρήνος",2016,156,7.4,81,"TV-MA",426,248,6420000,49851770,786633,77892,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο κυνηγός",2008,125,7.8,64,"Not Rated",214,137,2650000,36496231,NA,NA,-9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Μητέρα",2009,129,7.7,79,"R",198,227,5e+06,17271439,551509,35858,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Ο επισκέπτης",2006,120,7.1,85,"R",412,341,12215500000,89433543,2201923,320000,-5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η νύχτα των αναμνήσεων",2017,108,7.4,NA,"TV-MA",319,23,4e+08,9968972,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"Marnie",1964,130,7.1,73,"PG",300,72,3e+06,10715,NA,NA,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Φρενίτις",1972,116,7.4,92,"R",290,117,2e+06,5206,NA,NA,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οικογενειακή συνωμοσία",1976,120,6.8,79,"PG",153,71,4490375,111,NA,NA,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Funny Games",2007,111,6.5,44,"R",607,252,1.5e+07,7948284,1294919,544833,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Κρυμμένος",2005,117,7.3,87,"R",431,227,8e+06,16197824,3647381,57010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Η δασκάλα του πιάνου",2001,131,7.5,79,"R",301,153,7e+07,6811342,1012069,29671,-8,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η λευκή κορδέλα",2009,144,7.8,84,"R",236,236,1.8e+07,19354288,2222862,59848,-9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Αγάπη",2012,127,7.9,95,"PG-13",261,466,8900000,29471052,6739492,68266,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο αντίχριστος",2009,108,6.5,49,"Not Rated",585,382,1.1e+07,7426651,404122,71397,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Υπερένταση",2003,91,6.7,42,"NA",662,284,2200000,6291958,3681066,1897705,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μέσα μου",2007,82,6.7,NA,"NA",363,143,2400000,792184,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hostel: Η αρχή της παράνοιας",2005,94,5.9,55,"R",1600,139,4800000,81979826,47326473,19556099,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[Rec]",2007,78,7.4,71,"R",587,147,1500000,32493296,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Μάρτυρες",2015,86,4,22,"Not Rated",114,108,1e+06,397072,NA,NA,-13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Γεύση από σάρκα",2007,108,6.2,44,"NA",146,80,3e+06,2783535,97182,512000,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Άσε το κακό να μπει",2010,116,7.1,79,"R",503,384,2e+07,27093592,12134935,5147479,25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι άλλοι",2001,101,7.6,74,"PG-13",1300,178,1.7e+07,210002906,96578502,14089952,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Συνέντευξη με έναν βρυκόλακα",1994,123,7.5,62,"R",578,81,6e+07,223664608,105264608,36389705,-4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ζόμπι, το ξύπνημα των νεκρών",1978,127,7.8,71,"Unrated",833,141,650000,159822,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Νεκρός την αυγή",1987,84,7.7,72,"R",744,196,3600000,5932279,5923044,807260,-20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Αλίτα: Ο άγγελος της μάχης",2019,122,7.3,53,"NA",3000,406,1.7e+08,404980543,85838210,28525613,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morgan",2016,92,5.9,48,"R",250,190,8e+06,8809407,3915251,2012709,-3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Άμστερνταμ",2022,134,6.2,49,"NA",542,199,8e+07,31245810,14947969,6444896,9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Οι νέοι μεταλλαγμένοι",2020,94,5.3,43,"PG-13",1400,216,6.7e+07,49169594,23852659,7037017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Furiosa: A Mad Max Saga",2024,148,7.5,79,"NA",1200,386,1.68e+08,174375791,67475791,26326462,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μάκβεθ",2015,113,6.6,71,"R",293,294,1.5e+07,16322067,1110707,69833,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dabbe: Zehr-i Cin",2014,133,5.9,NA,"TV-MA",18,8,7e+05,3853240,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D@bbe",2006,110,4.3,NA,"NA",33,7,1e+06,2282899,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deadpool 2",2018,119,7.6,66,"R",1400,457,1.1e+08,785896632,324591735,125507153,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Νεκρό τηλέφωνο 2",2025,114,6.1,61,"R",526,174,3e+07,132243016,77378880,27332040,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το πρόσωπο του Κακού",2013,91,6.5,57,"NA",1100,535,1.7e+07,97542952,54239856,25775847,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το καταραμένο άσμα",1981,85,7.3,71,"NC-17",1000,237,350000,2898574,2400000,NA,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Νεκροταφείο ζώων",1989,103,6.5,38,"NA",447,142,11500000,57470138,57469467,12046179,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Εφιάλτης στο δρόμο με τις λεύκες",1984,91,7.4,76,"R",1000,241,1800000,25865383,25624448,1271000,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Η νύχτα με τις μάσκες",1978,91,7.7,91,"NA",1800,347,325000,47175973,47160000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"RRR (Rise Roar Revolt)",2022,187,7.8,83,"TV-MA",1700,130,3.5e+09,166602994,15156051,9500000,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ατίθαση καρδιά",1990,125,7.2,52,"NA",295,112,9500000,14589335,14560247,2913764,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Eraserhead",1977,89,7.2,87,"Not Rated",795,201,1e+05,43868,NA,NA,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Μπλε βελούδο",1986,120,7.7,75,"NA",916,265,6e+06,8698557,8551228,789409,-4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Χαμένη λεωφόρος",1997,134,7.6,53,"NA",603,145,1.5e+07,3859453,3726792,212710,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Inland Empire",2006,180,6.8,73,"NA",462,148,3e+06,4308417,1114878,27508,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ο ύποπτος κόσμος του Twin Peaks",1992,134,7.3,45,"NA",354,141,1e+07,4237427,4160851,1813559,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"The Straight Story",1999,112,8,86,"NA",529,145,1e+07,6454772,6203044,92312,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ο άνθρωπος ελέφαντας",1980,124,8.2,78,"NA",592,189,5e+06,26081135,26010864,NA,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Τροία",2004,163,7.3,56,"R",2000,215,1.75e+08,497409852,133378256,46865412,21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Το φιλί του δολοφόνου",1955,67,6.5,NA,"NA",164,92,75000,1330,NA,NA,-5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Fear and Desire",1952,62,5.3,NA,"Not Rated",103,62,33000,953,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
